Test Epoch:170 Total Step:26676 Loss:1.5440 Acc:0.0763 Token Acc:0.3323 Seq Acc:0.0000
Test Epoch:171 Total Step:26832 Loss:1.5434 Acc:0.0781 Token Acc:0.3327 Seq Acc:0.0000
Test Epoch:172 Total Step:26988 Loss:1.5437 Acc:0.0654 Token Acc:0.3330 Seq Acc:0.0000
Test Epoch:173 Total Step:27144 Loss:1.5432 Acc:0.0774 Token Acc:0.3333 Seq Acc:0.0000
Test Epoch:174 Total Step:27300 Loss:1.5429 Acc:0.0676 Token Acc:0.3335 Seq Acc:0.0000
Test Epoch:175 Total Step:27456 Loss:1.5435 Acc:0.0668 Token Acc:0.3326 Seq Acc:0.0000
Test Epoch:176 Total Step:27612 Loss:1.5421 Acc:0.0828 Token Acc:0.3325 Seq Acc:0.0000
Test Epoch:177 Total Step:27768 Loss:1.5413 Acc:0.1177 Token Acc:0.3352 Seq Acc:0.0000
Test Epoch:178 Total Step:27924 Loss:1.5432 Acc:0.1110 Token Acc:0.3330 Seq Acc:0.0000
Test Epoch:179 Total Step:28080 Loss:1.5420 Acc:0.0962 Token Acc:0.3337 Seq Acc:0.0000
Test Epoch:180 Total Step:28236 Loss:1.5424 Acc:0.0678 Token Acc:0.3309 Seq Acc:0.0000
Test Epoch:181 Total Step:28392 Loss:1.5433 Acc:0.1001 Token Acc:0.3331 Seq Acc:0.0000
Test Epoch:182 Total Step:28548 Loss:1.5424 Acc:0.0908 Token Acc:0.3331 Seq Acc:0.0000
Test Epoch:183 Total Step:28704 Loss:1.5423 Acc:0.1003 Token Acc:0.3342 Seq Acc:0.0000
Test Epoch:184 Total Step:28860 Loss:1.5426 Acc:0.1239 Token Acc:0.3338 Seq Acc:0.0000
Test Epoch:185 Total Step:29016 Loss:1.5421 Acc:0.1112 Token Acc:0.3338 Seq Acc:0.0000
Test Epoch:186 Total Step:29172 Loss:1.5411 Acc:0.1087 Token Acc:0.3351 Seq Acc:0.0000
Test Epoch:187 Total Step:29328 Loss:1.5385 Acc:0.1112 Token Acc:0.3369 Seq Acc:0.0000
Test Epoch:188 Total Step:29484 Loss:1.5364 Acc:0.1112 Token Acc:0.3356 Seq Acc:0.0000
Test Epoch:189 Total Step:29640 Loss:1.5370 Acc:0.1022 Token Acc:0.3349 Seq Acc:0.0000
Test Epoch:190 Total Step:29796 Loss:1.5376 Acc:0.1133 Token Acc:0.3347 Seq Acc:0.0000
Test Epoch:191 Total Step:29952 Loss:1.5362 Acc:0.1271 Token Acc:0.3378 Seq Acc:0.0000
Test Epoch:192 Total Step:30108 Loss:1.5316 Acc:0.1271 Token Acc:0.3378 Seq Acc:0.0000
Test Epoch:193 Total Step:30264 Loss:1.5266 Acc:0.1167 Token Acc:0.3417 Seq Acc:0.0000
Test Epoch:194 Total Step:30420 Loss:1.5249 Acc:0.1186 Token Acc:0.3412 Seq Acc:0.0000
Test Epoch:195 Total Step:30576 Loss:1.5216 Acc:0.1387 Token Acc:0.3390 Seq Acc:0.0000
Test Epoch:196 Total Step:30732 Loss:1.5204 Acc:0.1271 Token Acc:0.3418 Seq Acc:0.0000
Test Epoch:197 Total Step:30888 Loss:1.5206 Acc:0.1268 Token Acc:0.3405 Seq Acc:0.0000
Test Epoch:198 Total Step:31044 Loss:1.5197 Acc:0.1271 Token Acc:0.3417 Seq Acc:0.0000
Test Epoch:199 Total Step:31200 Loss:1.5186 Acc:0.1177 Token Acc:0.3416 Seq Acc:0.0000
Test Epoch:200 Total Step:31356 Loss:1.5189 Acc:0.1185 Token Acc:0.3403 Seq Acc:0.0000
Test Epoch:201 Total Step:31512 Loss:1.5175 Acc:0.1233 Token Acc:0.3399 Seq Acc:0.0000
Test Epoch:202 Total Step:31668 Loss:1.5184 Acc:0.1112 Token Acc:0.3424 Seq Acc:0.0000
Test Epoch:203 Total Step:31824 Loss:1.5175 Acc:0.1372 Token Acc:0.3408 Seq Acc:0.0000
Test Epoch:204 Total Step:31980 Loss:1.5174 Acc:0.1258 Token Acc:0.3407 Seq Acc:0.0000
Test Epoch:205 Total Step:32136 Loss:1.5170 Acc:0.1207 Token Acc:0.3409 Seq Acc:0.0000
Test Epoch:206 Total Step:32292 Loss:1.5169 Acc:0.1239 Token Acc:0.3416 Seq Acc:0.0000
Test Epoch:207 Total Step:32448 Loss:1.5171 Acc:0.1338 Token Acc:0.3402 Seq Acc:0.0000
Test Epoch:208 Total Step:32604 Loss:1.5172 Acc:0.1214 Token Acc:0.3401 Seq Acc:0.0000
Test Epoch:209 Total Step:32760 Loss:1.5173 Acc:0.1271 Token Acc:0.3424 Seq Acc:0.0000
Test Epoch:210 Total Step:32916 Loss:1.5165 Acc:0.1189 Token Acc:0.3423 Seq Acc:0.0000
Test Epoch:211 Total Step:33072 Loss:1.5165 Acc:0.1359 Token Acc:0.3414 Seq Acc:0.0000
Test Epoch:212 Total Step:33228 Loss:1.5171 Acc:0.1277 Token Acc:0.3422 Seq Acc:0.0000
Test Epoch:213 Total Step:33384 Loss:1.5165 Acc:0.1341 Token Acc:0.3419 Seq Acc:0.0000
